id,titulo,empresa,link,data_coleta
b6055628,"TÉCNICO DE PLANEJAMENTO [SÊNIOR]
Salvador - BA
Efetivo",KEMPETRO,https://vocenakempetro.gupy.io/jobs/12425422?jobBoardSource=gupy_public_page,2026-09-04T21:54:13.241899
cff8ad3d,"Tecnico(a) Controle Qualidade - Simões Filho UP5
Simões Filho - BA
Efetivo",YPÊ,https://carreirasype.gupy.io/jobs/11972903?jobBoardSource=gupy_public_page,2026-09-04T21:54:13.241899
35676301,Analista de Faturamento Sênior - Salvador/BA,NEOENERGIA,https://iberdrola.wd3.myworkdayjobs.com/pt-BR/Iberdrola/job/Brasil-Salvador/Analista-de-Faturamento-Snior---Salvador-BA_R-33159?q=Salvador,2026-09-04T21:54:13.241899
54e0dcf2,Assistente de Faturamento II - Salvador/BA,NEOENERGIA,https://iberdrola.wd3.myworkdayjobs.com/pt-BR/Iberdrola/job/Brasil-Salvador/Assistente-de-Faturamento-II---Salvador-BA_R-33135?q=Salvador,2026-09-04T21:54:13.241899
ba96eae4,Assistente de Faturamento I - Salvador/BA,NEOENERGIA,https://iberdrola.wd3.myworkdayjobs.com/pt-BR/Iberdrola/job/Brasil-Salvador/Assistente-de-Faturamento-I---Salvador-BA_R-33134?q=Salvador,2026-09-04T21:54:13.241899
64a27d6c,"Líder de Equipe Sênior - Mercado Envios
Sul,Brazil
Shipping
Publicado hace un mes",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43219832,2026-09-04T21:54:13.241899
35646f75,"Líder Sênior de Equipe - Mercado Envios
Sudeste,Brazil
Shipping
Publicado hace 17 días",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43718315,2026-09-04T21:54:13.241899
03c39941,"Líder Sênior de Equipe - Mercado Envios
Sudeste,Brazil
Shipping
Publicado hace 25 días",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43716800,2026-09-04T21:54:13.241899
37657117,"Assistente de Torre de Controle - Mercado Envios
Sudeste,Brazil
Shipping
Publicado hace 14 días",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43876465,2026-09-04T21:54:13.241899
a771718e,"Líder de Equipe Sênior - São Bernardo do Campo/SP
Sudeste,Brazil
Shipping
Publicado hace 8 días",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43679590,2026-09-04T21:54:13.241899
d46d1bf5,"Líder de Equipe Logística Sênior - Mercado Envios
Sudeste,Brazil
Shipping
Publicado hace 11 días",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/44048762,2026-09-04T21:54:13.241899
377ba61a,"Analista Sênior de Planejamento e Controle - Mercado Envios
Sudeste,Brazil + 1 more
Shipping
Publicado hace 7 días",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/44235948,2026-09-04T21:54:13.241899
853df165,"Líder de Equipe Logística Sênior - Mercado Envios
Sudeste,Brazil
Shipping
Publicado hace 10 días",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/42851634,2026-09-04T21:54:13.241899
9cc78153,"SSr Analyst IDEA (Torre de Controle) - Rio Grande do Sul
Sul,Brazil
Shipping
Publicado hace 18 días",MERCADO LIVRE,https://mercadolibre.eightfold.ai/careers/job/43829145,2026-09-04T21:54:13.241899
30cafbf7,Ajudante de Produção II - Feira de Santana - BA (62189),ADECCO,https://app.jobconvo.com/job/MzYwOTQ1Ng-ajudante-de-producao-ii-feira-de-santana-ba/ebc9c984-a94d-4a16-93b5-2e0f6ec455f1/?career_page=7b3711ce-e38f-4f76-ab5c-1fbef972c147,2026-09-04T21:54:13.241899
